,class,attribute,visibility,name,getter,index,internal,nullness,n,constructor,documentation,documentation.method.found,documentation.class.found,documentation.description,documentation.throws
4468,com.google.common.collect.Synchronized,method,private,deque(Ljava/util/Deque;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4469,com.google.common.collect.Synchronized,method,private,listMultimap(Lcom/google/common/collect/ListMultimap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4470,com.google.common.collect.Synchronized,method,private,listMultimap(Lcom/google/common/collect/ListMultimap;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4471,com.google.common.collect.Synchronized,method,private,map(Ljava/util/Map;Ljava/lang/Object;),false,0,true,UNKNOWN,6,,,False,,,
4472,com.google.common.collect.Synchronized,method,private,map(Ljava/util/Map;Ljava/lang/Object;),false,1,true,UNKNOWN,6,,,False,,,
4473,com.google.common.collect.Synchronized,method,private,multimap(Lcom/google/common/collect/Multimap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4474,com.google.common.collect.Synchronized,method,private,multimap(Lcom/google/common/collect/Multimap;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4475,com.google.common.collect.Synchronized,method,private,multiset(Lcom/google/common/collect/Multiset;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4476,com.google.common.collect.Synchronized,method,private,multiset(Lcom/google/common/collect/Multiset;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4477,com.google.common.collect.Synchronized,method,private,navigableMap(Ljava/util/NavigableMap;),false,0,true,UNKNOWN,1,,,False,,,
4478,com.google.common.collect.Synchronized,method,private,navigableMap(Ljava/util/NavigableMap;Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4479,com.google.common.collect.Synchronized,method,private,navigableMap(Ljava/util/NavigableMap;Ljava/lang/Object;),false,1,true,UNKNOWN,4,,,False,,,
4480,com.google.common.collect.Synchronized,method,private,navigableSet(Ljava/util/NavigableSet;),false,0,true,UNKNOWN,1,,,False,,,
4481,com.google.common.collect.Synchronized,method,private,navigableSet(Ljava/util/NavigableSet;Ljava/lang/Object;),false,0,true,UNKNOWN,6,,,False,,,
4482,com.google.common.collect.Synchronized,method,private,navigableSet(Ljava/util/NavigableSet;Ljava/lang/Object;),false,1,true,UNKNOWN,6,,,False,,,
4483,com.google.common.collect.Synchronized,method,private,queue(Ljava/util/Queue;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4484,com.google.common.collect.Synchronized,method,private,queue(Ljava/util/Queue;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4485,com.google.common.collect.Synchronized,method,private,set(Ljava/util/Set;Ljava/lang/Object;),false,0,true,UNKNOWN,8,,,False,,,
4486,com.google.common.collect.Synchronized,method,private,set(Ljava/util/Set;Ljava/lang/Object;),false,1,true,UNKNOWN,8,,,False,,,
4487,com.google.common.collect.Synchronized,method,private,setMultimap(Lcom/google/common/collect/SetMultimap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4488,com.google.common.collect.Synchronized,method,private,setMultimap(Lcom/google/common/collect/SetMultimap;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4489,com.google.common.collect.Synchronized,method,private,sortedMap(Ljava/util/SortedMap;Ljava/lang/Object;),false,0,true,UNKNOWN,3,,,False,,,
4490,com.google.common.collect.Synchronized,method,private,sortedMap(Ljava/util/SortedMap;Ljava/lang/Object;),false,1,true,UNKNOWN,3,,,False,,,
4491,com.google.common.collect.Synchronized,method,private,sortedSetMultimap(Lcom/google/common/collect/SortedSetMultimap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4492,com.google.common.collect.Synchronized,method,private,sortedSetMultimap(Lcom/google/common/collect/SortedSetMultimap;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4493,com.google.common.collect.Synchronized,method,private,table(Lcom/google/common/collect/Table;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4494,com.google.common.collect.Synchronized,method,private,table(Lcom/google/common/collect/Table;Ljava/lang/Object;),false,1,true,NULL,1,,,False,,,
4495,com.google.common.collect.Synchronized$SynchronizedAsMap,method,private,<init>(Ljava/util/Map;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4496,com.google.common.collect.Synchronized$SynchronizedAsMap,method,private,<init>(Ljava/util/Map;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4497,com.google.common.collect.Synchronized$SynchronizedAsMapEntries,method,private,<init>(Ljava/util/Set;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4498,com.google.common.collect.Synchronized$SynchronizedAsMapEntries,method,private,<init>(Ljava/util/Set;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4499,com.google.common.collect.Synchronized$SynchronizedAsMapEntries$1,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedAsMapEntries;Ljava/util/Iterator;),false,0,true,NON_NULL,1,,,False,,,
4500,com.google.common.collect.Synchronized$SynchronizedAsMapEntries$1,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedAsMapEntries;Ljava/util/Iterator;),false,1,true,UNKNOWN,1,,,False,,,
4501,com.google.common.collect.Synchronized$SynchronizedAsMapEntries$1$1,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedAsMapEntries$1;Ljava/util/Map$Entry;),false,0,true,NON_NULL,1,,,False,,,
4502,com.google.common.collect.Synchronized$SynchronizedAsMapEntries$1$1,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedAsMapEntries$1;Ljava/util/Map$Entry;),false,1,true,UNKNOWN,1,,,False,,,
4503,com.google.common.collect.Synchronized$SynchronizedAsMapValues,method,private,<init>(Ljava/util/Collection;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4504,com.google.common.collect.Synchronized$SynchronizedAsMapValues,method,private,<init>(Ljava/util/Collection;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4505,com.google.common.collect.Synchronized$SynchronizedAsMapValues$1,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedAsMapValues;Ljava/util/Iterator;),false,0,true,NON_NULL,1,,,False,,,
4506,com.google.common.collect.Synchronized$SynchronizedAsMapValues$1,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedAsMapValues;Ljava/util/Iterator;),false,1,true,UNKNOWN,1,,,False,,,
4507,com.google.common.collect.Synchronized$SynchronizedBiMap,method,private,<init>(Lcom/google/common/collect/BiMap;Ljava/lang/Object;Lcom/google/common/collect/BiMap;Lcom/google/common/collect/Synchronized$1;),false,0,true,UNKNOWN,1,,,False,,,
4508,com.google.common.collect.Synchronized$SynchronizedBiMap,method,private,<init>(Lcom/google/common/collect/BiMap;Ljava/lang/Object;Lcom/google/common/collect/BiMap;Lcom/google/common/collect/Synchronized$1;),false,1,true,UNKNOWN,1,,,False,,,
4509,com.google.common.collect.Synchronized$SynchronizedBiMap,method,private,<init>(Lcom/google/common/collect/BiMap;Ljava/lang/Object;Lcom/google/common/collect/BiMap;Lcom/google/common/collect/Synchronized$1;),false,2,true,NULL,1,,,False,,,
4510,com.google.common.collect.Synchronized$SynchronizedBiMap,method,private,<init>(Lcom/google/common/collect/BiMap;Ljava/lang/Object;Lcom/google/common/collect/BiMap;Lcom/google/common/collect/Synchronized$1;),false,3,true,NULL,1,,,False,,,
4511,com.google.common.collect.Synchronized$SynchronizedCollection,method,private,<init>(Ljava/util/Collection;Ljava/lang/Object;Lcom/google/common/collect/Synchronized$1;),false,0,true,UNKNOWN,6,,,False,,,
4512,com.google.common.collect.Synchronized$SynchronizedCollection,method,private,<init>(Ljava/util/Collection;Ljava/lang/Object;Lcom/google/common/collect/Synchronized$1;),false,1,true,UNKNOWN,6,,,False,,,
4513,com.google.common.collect.Synchronized$SynchronizedCollection,method,private,<init>(Ljava/util/Collection;Ljava/lang/Object;Lcom/google/common/collect/Synchronized$1;),false,2,true,NULL,6,,,False,,,
4514,com.google.common.collect.Synchronized$SynchronizedDeque,method,private,<init>(Ljava/util/Deque;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4515,com.google.common.collect.Synchronized$SynchronizedDeque,method,private,<init>(Ljava/util/Deque;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4516,com.google.common.collect.Synchronized$SynchronizedEntry,method,private,<init>(Ljava/util/Map$Entry;Ljava/lang/Object;),false,0,true,NON_NULL,1,,,False,,,
4517,com.google.common.collect.Synchronized$SynchronizedEntry,method,private,<init>(Ljava/util/Map$Entry;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4518,com.google.common.collect.Synchronized$SynchronizedList,method,private,<init>(Ljava/util/List;Ljava/lang/Object;),false,0,true,UNKNOWN,2,,,False,,,
4519,com.google.common.collect.Synchronized$SynchronizedList,method,private,<init>(Ljava/util/List;Ljava/lang/Object;),false,1,true,UNKNOWN,2,,,False,,,
4520,com.google.common.collect.Synchronized$SynchronizedListMultimap,method,private,<init>(Lcom/google/common/collect/ListMultimap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4521,com.google.common.collect.Synchronized$SynchronizedListMultimap,method,private,<init>(Lcom/google/common/collect/ListMultimap;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4522,com.google.common.collect.Synchronized$SynchronizedMap,method,private,<init>(Ljava/util/Map;Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
4523,com.google.common.collect.Synchronized$SynchronizedMap,method,private,<init>(Ljava/util/Map;Ljava/lang/Object;),false,1,true,UNKNOWN,4,,,False,,,
4524,com.google.common.collect.Synchronized$SynchronizedMap,method,private,delegate(),false,-1,true,UNKNOWN,2,,,False,,,
4525,com.google.common.collect.Synchronized$SynchronizedMap,method,public,get(Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4526,com.google.common.collect.Synchronized$SynchronizedMultimap,method,private,<init>(Lcom/google/common/collect/Multimap;Ljava/lang/Object;),false,0,true,UNKNOWN,3,,,False,,,
4527,com.google.common.collect.Synchronized$SynchronizedMultimap,method,private,<init>(Lcom/google/common/collect/Multimap;Ljava/lang/Object;),false,1,true,UNKNOWN,3,,,False,,,
4528,com.google.common.collect.Synchronized$SynchronizedMultiset,method,private,<init>(Lcom/google/common/collect/Multiset;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4529,com.google.common.collect.Synchronized$SynchronizedMultiset,method,private,<init>(Lcom/google/common/collect/Multiset;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4530,com.google.common.collect.Synchronized$SynchronizedNavigableMap,method,private,<init>(Ljava/util/NavigableMap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4531,com.google.common.collect.Synchronized$SynchronizedNavigableMap,method,private,<init>(Ljava/util/NavigableMap;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4532,com.google.common.collect.Synchronized$SynchronizedNavigableSet,method,private,<init>(Ljava/util/NavigableSet;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4533,com.google.common.collect.Synchronized$SynchronizedNavigableSet,method,private,<init>(Ljava/util/NavigableSet;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4534,com.google.common.collect.Synchronized$SynchronizedObject,method,private,<init>(Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,5,,,False,,,
4535,com.google.common.collect.Synchronized$SynchronizedObject,method,private,<init>(Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,5,,,False,,,
4536,com.google.common.collect.Synchronized$SynchronizedQueue,method,private,<init>(Ljava/util/Queue;Ljava/lang/Object;),false,0,true,UNKNOWN,2,,,False,,,
4537,com.google.common.collect.Synchronized$SynchronizedQueue,method,private,<init>(Ljava/util/Queue;Ljava/lang/Object;),false,1,true,UNKNOWN,2,,,False,,,
4538,com.google.common.collect.Synchronized$SynchronizedRandomAccessList,method,private,<init>(Ljava/util/List;Ljava/lang/Object;),false,0,true,NON_NULL,1,,,False,,,
4539,com.google.common.collect.Synchronized$SynchronizedRandomAccessList,method,private,<init>(Ljava/util/List;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4540,com.google.common.collect.Synchronized$SynchronizedSet,method,private,<init>(Ljava/util/Set;Ljava/lang/Object;),false,0,true,UNKNOWN,3,,,False,,,
4541,com.google.common.collect.Synchronized$SynchronizedSet,method,private,<init>(Ljava/util/Set;Ljava/lang/Object;),false,1,true,UNKNOWN,3,,,False,,,
4542,com.google.common.collect.Synchronized$SynchronizedSet,method,private,delegate(),false,-1,true,UNKNOWN,2,,,False,,,
4543,com.google.common.collect.Synchronized$SynchronizedSetMultimap,method,private,<init>(Lcom/google/common/collect/SetMultimap;Ljava/lang/Object;),false,0,true,UNKNOWN,2,,,False,,,
4544,com.google.common.collect.Synchronized$SynchronizedSetMultimap,method,private,<init>(Lcom/google/common/collect/SetMultimap;Ljava/lang/Object;),false,1,true,UNKNOWN,2,,,False,,,
4545,com.google.common.collect.Synchronized$SynchronizedSortedMap,method,private,<init>(Ljava/util/SortedMap;Ljava/lang/Object;),false,0,true,UNKNOWN,2,,,False,,,
4546,com.google.common.collect.Synchronized$SynchronizedSortedMap,method,private,<init>(Ljava/util/SortedMap;Ljava/lang/Object;),false,1,true,UNKNOWN,2,,,False,,,
4547,com.google.common.collect.Synchronized$SynchronizedSortedSet,method,private,<init>(Ljava/util/SortedSet;Ljava/lang/Object;),false,0,true,UNKNOWN,2,,,False,,,
4548,com.google.common.collect.Synchronized$SynchronizedSortedSet,method,private,<init>(Ljava/util/SortedSet;Ljava/lang/Object;),false,1,true,UNKNOWN,2,,,False,,,
4549,com.google.common.collect.Synchronized$SynchronizedSortedSetMultimap,method,private,<init>(Lcom/google/common/collect/SortedSetMultimap;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4550,com.google.common.collect.Synchronized$SynchronizedSortedSetMultimap,method,private,<init>(Lcom/google/common/collect/SortedSetMultimap;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4551,com.google.common.collect.Synchronized$SynchronizedTable,method,private,<init>(Lcom/google/common/collect/Table;Ljava/lang/Object;),false,0,true,UNKNOWN,1,,,False,,,
4552,com.google.common.collect.Synchronized$SynchronizedTable,method,private,<init>(Lcom/google/common/collect/Table;Ljava/lang/Object;),false,1,true,UNKNOWN,1,,,False,,,
4553,com.google.common.collect.Synchronized$SynchronizedTable$1,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedTable;),false,0,true,NON_NULL,1,,,False,,,
4554,com.google.common.collect.Synchronized$SynchronizedTable$2,method,private,<init>(Lcom/google/common/collect/Synchronized$SynchronizedTable;),false,0,true,NON_NULL,1,,,False,,,
4555,com.google.common.collect.Table,method,public,cellSet(),false,-1,true,UNKNOWN,8,False,False,True,True,False,False
4556,com.google.common.collect.Table,method,public,column(Ljava/lang/Object;),false,0,true,UNKNOWN,4,False,False,True,True,False,False
4557,com.google.common.collect.Table,method,public,columnMap(),false,-1,true,UNKNOWN,1,False,False,True,True,False,False
4558,com.google.common.collect.Table,method,public,contains(Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,4,False,False,True,True,False,False
4559,com.google.common.collect.Table,method,public,contains(Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,4,False,False,True,True,False,False
4560,com.google.common.collect.Table,method,public,containsColumn(Ljava/lang/Object;),false,0,true,UNKNOWN,3,False,False,True,True,False,False
4561,com.google.common.collect.Table,method,public,containsRow(Ljava/lang/Object;),false,0,true,UNKNOWN,3,False,False,True,True,False,False
4562,com.google.common.collect.Table,method,public,containsValue(Ljava/lang/Object;),false,0,true,UNKNOWN,3,False,False,True,True,False,False
4563,com.google.common.collect.Table,method,public,equals(Ljava/lang/Object;),false,0,true,UNKNOWN,2,False,False,True,True,False,False
4564,com.google.common.collect.Table,method,public,get(Ljava/lang/Object;Ljava/lang/Object;),false,-1,true,NON_NULL,1,False,False,True,True,True,False
4565,com.google.common.collect.Table,method,public,get(Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,6,False,False,True,True,True,False
4566,com.google.common.collect.Table,method,public,get(Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,6,False,False,True,True,True,False
4567,com.google.common.collect.Table,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,0,true,UNKNOWN,6,False,False,True,True,False,False
4568,com.google.common.collect.Table,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;),false,1,true,UNKNOWN,6,False,False,True,True,False,False
