class,attribute,visibility,name,getter,index,internal,nullness,n
java.util.concurrent.ConcurrentMap,method,public,compute(Ljava/lang/Object;Ljava/util/function/BiFunction;)Ljava/lang/Object;,false,1,false,UNKNOWN,24
java.util.logging.LogManager,method,public,readConfiguration(Ljava/io/InputStream;)V,false,0,false,NON_NULL,7
java.net.Socket,method,public,<init>(Ljava/lang/String;I)V,false,0,false,NON_NULL,3
java.beans.PropertyChangeSupport,method,public,firePropertyChange(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V,false,2,false,NON_NULL,22
java.text.NumberFormat,method,public,getInstance(Ljava/util/Locale;)Ljava/text/NumberFormat;,false,0,false,UNKNOWN,6
javax.naming.ldap.LdapName,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,1
java.nio.ByteBuffer,method,public,putFloat(IF)Ljava/nio/ByteBuffer;,false,0,false,NON_NULL,3
javax.lang.model.element.AnnotationValueVisitor,method,public,visitType(Ljavax/lang/model/type/TypeMirror;Ljava/lang/Object;)Ljava/lang/Object;,false,1,false,UNKNOWN,1
java.sql.ResultSet,method,public,updateRef(ILjava/sql/Ref;)V,false,0,false,NON_NULL,19
java.util.TreeMap,method,public,<init>(Ljava/util/Comparator;)V,false,0,false,UNKNOWN,130
java.lang.StringBuilder,method,public,insert(IC)Ljava/lang/StringBuilder;,false,0,false,NON_NULL,39
java.lang.AssertionError,method,public,<init>(Ljava/lang/Object;)V,false,0,false,UNKNOWN,261
java.util.concurrent.BlockingQueue,method,public,offer(Ljava/lang/Object;JLjava/util/concurrent/TimeUnit;)Z,false,2,false,UNKNOWN,32
java.text.Normalizer,method,public,normalize(Ljava/lang/CharSequence;Ljava/text/Normalizer$Form;)Ljava/lang/String;,false,1,false,UNKNOWN,30
java.time.LocalDateTime,method,public,parse(Ljava/lang/CharSequence;Ljava/time/format/DateTimeFormatter;)Ljava/time/LocalDateTime;,false,0,false,UNKNOWN,7
java.lang.Long,method,public,parseLong(Ljava/lang/String;I)J,false,0,false,UNKNOWN,14
java.util.Locale,method,public,<init>(Ljava/lang/String;)V,false,0,false,NULL,2
java.io.RandomAccessFile,method,public,read([BII)I,false,1,false,NON_NULL,10
java.util.logging.Logger,method,public,logp(Ljava/util/logging/Level;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,1,false,NON_NULL,12
java.time.Instant,method,public,minusNanos(J)Ljava/time/Instant;,false,0,false,NON_NULL,16
java.util.Map,method,public,replace(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,false,1,false,NULL,2
java.util.HashMap,method,public,<init>(Ljava/util/Map;)V,false,0,false,NON_NULL,16
java.sql.CallableStatement,method,public,setBlob(Ljava/lang/String;Ljava/io/InputStream;J)V,false,1,false,UNKNOWN,9
java.sql.CallableStatement,method,public,setShort(Ljava/lang/String;S)V,false,0,false,UNKNOWN,9
java.nio.file.Files,method,public,newBufferedWriter(Ljava/nio/file/Path;Ljava/nio/charset/Charset;[Ljava/nio/file/OpenOption;)Ljava/io/BufferedWriter;,false,0,false,UNKNOWN,15
java.net.Socket,method,public,connect(Ljava/net/SocketAddress;)V,false,0,false,UNKNOWN,1
java.lang.String,method,public,replaceAll(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,1,false,UNKNOWN,25
java.util.concurrent.ArrayBlockingQueue,method,public,<init>(IZ)V,false,0,false,NON_NULL,4
javax.script.Bindings,method,public,put(Ljava/lang/String;Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,UNKNOWN,20
javax.management.ObjectName,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,52
java.nio.channels.FileLock,method,protected,<init>(Ljava/nio/channels/FileChannel;JJZ)V,false,1,false,NON_NULL,2
java.util.concurrent.ConcurrentHashMap,method,public,remove(Ljava/lang/Object;Ljava/lang/Object;)Z,false,0,false,UNKNOWN,24
java.util.concurrent.CompletableFuture,method,public,whenCompleteAsync(Ljava/util/function/BiConsumer;)Ljava/util/concurrent/CompletableFuture;,false,0,false,UNKNOWN,10
java.sql.CallableStatement,method,public,setCharacterStream(Ljava/lang/String;Ljava/io/Reader;I)V,false,1,false,UNKNOWN,9
java.awt.Point,method,public,<init>(II)V,false,1,false,NON_NULL,6
java.lang.NoSuchMethodException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,24
java.util.concurrent.ConcurrentMap,method,public,putIfAbsent(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,NULL,1
javax.imageio.ImageIO,method,public,getImageReaders(Ljava/lang/Object;)Ljava/util/Iterator;,false,0,false,UNKNOWN,4
javax.imageio.ImageWriter,method,public,write(Ljavax/imageio/metadata/IIOMetadata;Ljavax/imageio/IIOImage;Ljavax/imageio/ImageWriteParam;)V,false,0,false,UNKNOWN,7
javax.swing.JFileChooser,method,public,setFileSelectionMode(I)V,false,0,false,NON_NULL,88
java.lang.Readable,method,public,read(Ljava/nio/CharBuffer;)I,false,0,false,UNKNOWN,48
java.util.Arrays,method,public,copyOf([BI)[B,false,0,false,NON_NULL,67
java.util.concurrent.CompletableFuture,method,public,thenCombineAsync(Ljava/util/concurrent/CompletionStage;Ljava/util/function/BiFunction;Ljava/util/concurrent/Executor;)Ljava/util/concurrent/CompletableFuture;,false,2,false,UNKNOWN,10
javax.xml.stream.XMLStreamWriter,method,public,setDefaultNamespace(Ljava/lang/String;)V,false,0,false,UNKNOWN,2
java.util.Collection,method,public,contains(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,403
java.util.ResourceBundle,method,public,getBundle(Ljava/lang/String;Ljava/util/Locale;)Ljava/util/ResourceBundle;,false,1,false,NON_NULL,3
java.lang.String,method,public,lastIndexOf(I)I,false,0,false,NON_NULL,418
java.lang.Math,method,public,min(DD)D,false,0,false,NON_NULL,120
java.lang.reflect.Method,method,public,invoke(Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;,false,1,false,NON_NULL,582
java.util.Arrays,method,public,sort([Ljava/lang/Object;Ljava/util/Comparator;)V,false,1,false,UNKNOWN,24
java.util.concurrent.CompletableFuture,method,public,thenAcceptBothAsync(Ljava/util/concurrent/CompletionStage;Ljava/util/function/BiConsumer;)Ljava/util/concurrent/CompletableFuture;,false,1,false,UNKNOWN,10
java.io.DataOutputStream,method,public,<init>(Ljava/io/OutputStream;)V,false,0,false,NON_NULL,36
javax.swing.table.AbstractTableModel,method,public,fireTableRowsUpdated(II)V,false,0,false,NON_NULL,11
java.sql.CallableStatement,method,public,getClob(Ljava/lang/String;)Ljava/sql/Clob;,false,0,false,UNKNOWN,9
java.sql.ResultSet,method,public,updateNClob(Ljava/lang/String;Ljava/io/Reader;)V,false,0,false,UNKNOWN,19
javax.swing.table.TableColumn,method,public,setPreferredWidth(I)V,false,0,false,NON_NULL,22
java.io.InvalidObjectException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,105
java.util.HashSet,method,public,<init>(IF)V,false,0,false,NON_NULL,3
java.awt.Graphics2D,method,public,drawString(Ljava/lang/String;II)V,false,0,false,UNKNOWN,6
java.time.format.DateTimeFormatter,method,public,parse(Ljava/lang/CharSequence;)Ljava/time/temporal/TemporalAccessor;,false,0,false,UNKNOWN,19
javax.swing.event.DocumentListener,method,public,changedUpdate(Ljavax/swing/event/DocumentEvent;)V,false,0,false,NULL,11
java.io.Reader,method,public,read([CII)I,false,0,false,NON_NULL,18
java.nio.file.Files,method,public,createTempDirectory(Ljava/lang/String;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/file/Path;,false,0,false,NULL,43
java.util.stream.Stream,method,public,iterate(Ljava/lang/Object;Ljava/util/function/UnaryOperator;)Ljava/util/stream/Stream;,false,1,false,UNKNOWN,28
java.util.concurrent.ConcurrentHashMap,method,public,put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,UNKNOWN,44
java.util.EnumMap,method,public,<init>(Ljava/util/Map;)V,false,0,false,NON_NULL,3
java.sql.PreparedStatement,method,public,setBytes(I[B)V,false,1,false,UNKNOWN,31
javax.lang.model.util.Elements,method,public,getPackageElement(Ljava/lang/CharSequence;)Ljavax/lang/model/element/PackageElement;,false,0,false,UNKNOWN,2
sun.misc.Unsafe,method,public,getInt(Ljava/lang/Object;J)I,false,1,false,NON_NULL,2
java.lang.Class,method,public,getField(Ljava/lang/String;)Ljava/lang/reflect/Field;,false,0,false,UNKNOWN,15
java.util.regex.Matcher,method,public,start(I)I,false,0,false,NON_NULL,122
javax.imageio.ImageIO,method,public,write(Ljava/awt/image/RenderedImage;Ljava/lang/String;Ljava/io/OutputStream;)Z,false,0,false,NON_NULL,3
javax.net.ssl.SSLContext,method,public,init([Ljavax/net/ssl/KeyManager;[Ljavax/net/ssl/TrustManager;Ljava/security/SecureRandom;)V,false,1,false,UNKNOWN,36
java.io.OutputStreamWriter,method,public,<init>(Ljava/io/OutputStream;)V,false,0,false,UNKNOWN,10
javax.swing.JFileChooser,method,public,setFileFilter(Ljavax/swing/filechooser/FileFilter;)V,false,0,false,UNKNOWN,22
javax.swing.JSpinner$DateEditor,method,public,<init>(Ljavax/swing/JSpinner;Ljava/lang/String;)V,false,1,false,NON_NULL,44
java.util.concurrent.Executors,method,public,newScheduledThreadPool(I)Ljava/util/concurrent/ScheduledExecutorService;,false,0,false,NON_NULL,3
java.util.concurrent.CompletableFuture,method,public,runAfterBothAsync(Ljava/util/concurrent/CompletionStage;Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)Ljava/util/concurrent/CompletableFuture;,false,1,false,UNKNOWN,10
java.lang.Math,method,public,floor(D)D,false,0,false,NON_NULL,67
java.sql.ResultSet,method,public,updateCharacterStream(ILjava/io/Reader;J)V,false,2,false,NON_NULL,19
javax.lang.model.util.Types,method,public,getPrimitiveType(Ljavax/lang/model/type/TypeKind;)Ljavax/lang/model/type/PrimitiveType;,false,0,false,UNKNOWN,4
java.nio.Buffer,method,public,position(I)Ljava/nio/Buffer;,false,0,false,NON_NULL,159
java.lang.Thread,method,public,setName(Ljava/lang/String;)V,false,0,false,NON_NULL,31
sun.misc.Unsafe,method,public,compareAndSwapInt(Ljava/lang/Object;JII)Z,false,0,false,NON_NULL,27
javax.imageio.ImageIO,method,public,write(Ljava/awt/image/RenderedImage;Ljava/lang/String;Ljava/io/File;)Z,false,2,false,UNKNOWN,12
java.util.TreeSet,method,public,<init>(Ljava/util/SortedSet;)V,false,0,false,UNKNOWN,2
java.security.MessageDigest,method,public,getInstance(Ljava/lang/String;)Ljava/security/MessageDigest;,false,0,false,UNKNOWN,82
java.beans.PropertyDescriptor,method,public,<init>(Ljava/lang/String;Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)V,false,0,false,UNKNOWN,2
java.lang.Character,method,public,highSurrogate(I)C,false,0,false,NON_NULL,15
java.awt.Graphics,method,public,drawImage(Ljava/awt/Image;IIIILjava/awt/image/ImageObserver;)Z,false,2,false,NON_NULL,17
java.security.DigestInputStream,method,public,<init>(Ljava/io/InputStream;Ljava/security/MessageDigest;)V,false,1,false,UNKNOWN,6
java.util.concurrent.ArrayBlockingQueue,method,public,<init>(IZ)V,false,1,false,NON_NULL,4
java.util.concurrent.Semaphore,method,public,tryAcquire(IJLjava/util/concurrent/TimeUnit;)Z,false,2,false,UNKNOWN,15
javax.lang.model.util.Types,method,public,asMemberOf(Ljavax/lang/model/type/DeclaredType;Ljavax/lang/model/element/Element;)Ljavax/lang/model/type/TypeMirror;,false,0,false,UNKNOWN,8
java.time.temporal.TemporalAdjusters,method,public,next(Ljava/time/DayOfWeek;)Ljava/time/temporal/TemporalAdjuster;,false,0,false,UNKNOWN,1
java.sql.ResultSet,method,public,updateBlob(Ljava/lang/String;Ljava/io/InputStream;J)V,false,0,false,UNKNOWN,19
java.sql.CallableStatement,method,public,setBinaryStream(Ljava/lang/String;Ljava/io/InputStream;)V,false,0,false,UNKNOWN,9
java.nio.charset.CharsetEncoder,method,public,encode(Ljava/nio/CharBuffer;Ljava/nio/ByteBuffer;Z)Ljava/nio/charset/CoderResult;,false,0,false,UNKNOWN,25
javax.swing.JDialog,method,public,<init>(Ljava/awt/Window;Ljava/awt/Dialog$ModalityType;)V,false,0,false,UNKNOWN,22
java.lang.Character,method,public,forDigit(II)C,false,1,false,NON_NULL,66
javax.swing.event.ListDataEvent,method,public,<init>(Ljava/lang/Object;III)V,false,0,false,UNKNOWN,11
javax.xml.stream.XMLStreamReader,method,public,getAttributeValue(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,1,false,NON_NULL,36
java.sql.PreparedStatement,method,public,setCharacterStream(ILjava/io/Reader;)V,false,0,false,NON_NULL,33
java.util.concurrent.ThreadPoolExecutor,method,public,<init>(IIJLjava/util/concurrent/TimeUnit;Ljava/util/concurrent/BlockingQueue;Ljava/util/concurrent/ThreadFactory;Ljava/util/concurrent/RejectedExecutionHandler;)V,false,5,false,NON_NULL,2
javax.swing.JComboBox,method,public,setEditable(Z)V,false,0,false,NON_NULL,55
java.util.AbstractList,method,public,listIterator(I)Ljava/util/ListIterator;,false,0,false,NON_NULL,15
java.awt.Graphics,method,public,fillRect(IIII)V,false,1,false,NON_NULL,61
java.sql.CallableStatement,method,public,setDouble(Ljava/lang/String;D)V,false,1,false,NON_NULL,9
java.lang.System,method,public,exit(I)V,false,0,false,NON_NULL,99
java.io.LineNumberReader,method,public,<init>(Ljava/io/Reader;)V,false,0,false,UNKNOWN,5
javax.xml.bind.DatatypeConverter,method,public,parseDateTime(Ljava/lang/String;)Ljava/util/Calendar;,false,0,false,NON_NULL,43
java.awt.Rectangle,method,public,contains(Ljava/awt/Point;)Z,false,0,false,UNKNOWN,22
java.nio.file.Files,method,public,newOutputStream(Ljava/nio/file/Path;[Ljava/nio/file/OpenOption;)Ljava/io/OutputStream;,false,0,false,UNKNOWN,18
java.lang.String,method,public,replace(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Ljava/lang/String;,false,1,false,NON_NULL,868
java.io.ByteArrayInputStream,method,public,skip(J)J,false,0,false,NON_NULL,10
javax.swing.JPopupMenu,method,public,addPopupMenuListener(Ljavax/swing/event/PopupMenuListener;)V,false,0,false,UNKNOWN,143
javax.swing.Box$Filler,method,public,<init>(Ljava/awt/Dimension;Ljava/awt/Dimension;Ljava/awt/Dimension;)V,false,2,false,UNKNOWN,11
java.util.concurrent.atomic.AtomicLongArray,method,public,get(I)J,false,0,false,NON_NULL,134
java.io.File,method,public,createTempFile(Ljava/lang/String;Ljava/lang/String;Ljava/io/File;)Ljava/io/File;,false,1,false,NULL,5
java.lang.IllegalStateException,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;)V,false,0,false,UNKNOWN,262
java.util.Collections,method,public,list(Ljava/util/Enumeration;)Ljava/util/ArrayList;,false,0,false,NON_NULL,1
java.util.stream.IntStream,method,public,limit(J)Ljava/util/stream/IntStream;,false,0,false,NON_NULL,5
java.util.Arrays,method,public,stream([JII)Ljava/util/stream/LongStream;,false,1,false,NON_NULL,12
java.lang.RuntimeException,method,protected,<init>(Ljava/lang/String;Ljava/lang/Throwable;ZZ)V,false,1,false,UNKNOWN,12
javax.swing.JFileChooser,method,public,<init>(Ljava/io/File;)V,false,0,false,UNKNOWN,33
javax.swing.JTabbedPane,method,public,setBackgroundAt(ILjava/awt/Color;)V,false,1,false,UNKNOWN,11
java.sql.Connection,method,public,createStatement(III)Ljava/sql/Statement;,false,1,false,NON_NULL,22
java.nio.ByteBuffer,method,public,getShort(I)S,false,0,false,NON_NULL,12
java.lang.reflect.Field,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,UNKNOWN,74
javax.annotation.processing.Messager,method,public,printMessage(Ljavax/tools/Diagnostic$Kind;Ljava/lang/CharSequence;)V,false,0,false,UNKNOWN,30
java.nio.file.attribute.BasicFileAttributeView,method,public,setTimes(Ljava/nio/file/attribute/FileTime;Ljava/nio/file/attribute/FileTime;Ljava/nio/file/attribute/FileTime;)V,false,0,false,UNKNOWN,12
java.sql.CallableStatement,method,public,setShort(Ljava/lang/String;S)V,false,1,false,NON_NULL,9
java.util.Collections,method,public,unmodifiableNavigableMap(Ljava/util/NavigableMap;)Ljava/util/NavigableMap;,false,0,false,UNKNOWN,1
java.util.concurrent.ExecutionException,method,public,<init>(Ljava/lang/Throwable;)V,false,0,false,NON_NULL,93
sun.misc.Unsafe,method,public,arrayBaseOffset(Ljava/lang/Class;)I,false,0,false,NON_NULL,30
java.sql.PreparedStatement,method,public,setClob(ILjava/io/Reader;J)V,false,1,false,UNKNOWN,31
java.awt.CardLayout,method,public,layoutContainer(Ljava/awt/Container;)V,false,0,false,UNKNOWN,22
java.util.HashSet,method,public,contains(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,26
java.util.concurrent.ScheduledThreadPoolExecutor,method,public,<init>(ILjava/util/concurrent/ThreadFactory;)V,false,1,false,UNKNOWN,10
javax.swing.DefaultComboBoxModel,method,public,<init>([Ljava/lang/Object;)V,false,0,false,NON_NULL,11
java.math.BigInteger,method,public,add(Ljava/math/BigInteger;)Ljava/math/BigInteger;,false,0,false,NON_NULL,15
java.nio.IntBuffer,method,public,wrap([I)Ljava/nio/IntBuffer;,false,0,false,NON_NULL,5
java.lang.String,method,public,toLowerCase(Ljava/util/Locale;)Ljava/lang/String;,false,0,false,NON_NULL,6
javax.xml.stream.XMLStreamWriter,method,public,writeAttribute(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,1,false,UNKNOWN,7
java.lang.Boolean,method,public,<init>(Z)V,false,0,false,NON_NULL,6
java.io.FileReader,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,5
javax.swing.JTabbedPane,method,public,setEnabledAt(IZ)V,false,1,false,NON_NULL,11
javax.swing.JTabbedPane,method,public,setTitleAt(ILjava/lang/String;)V,false,0,false,NON_NULL,44
javax.imageio.ImageWriter,method,public,write(Ljavax/imageio/metadata/IIOMetadata;Ljavax/imageio/IIOImage;Ljavax/imageio/ImageWriteParam;)V,false,2,false,NON_NULL,14
javax.swing.DefaultComboBoxModel,method,public,setSelectedItem(Ljava/lang/Object;)V,false,0,false,UNKNOWN,11
java.sql.ResultSet,method,public,getCharacterStream(Ljava/lang/String;)Ljava/io/Reader;,false,0,false,UNKNOWN,19
java.io.OutputStreamWriter,method,public,<init>(Ljava/io/OutputStream;Ljava/nio/charset/CharsetEncoder;)V,false,1,false,UNKNOWN,8
java.sql.ResultSet,method,public,updateDouble(Ljava/lang/String;D)V,false,0,false,UNKNOWN,19
java.beans.FeatureDescriptor,method,public,setExpert(Z)V,false,0,false,NON_NULL,2
java.nio.ByteBuffer,method,public,getDouble(I)D,false,0,false,NON_NULL,6
java.util.regex.Matcher,method,public,appendReplacement(Ljava/lang/StringBuffer;Ljava/lang/String;)Ljava/util/regex/Matcher;,false,0,false,NON_NULL,33
java.lang.String,method,public,split(Ljava/lang/String;)[Ljava/lang/String;,false,0,false,NON_NULL,846
java.awt.Window,method,public,setLocation(II)V,false,1,false,NON_NULL,16
sun.misc.JavaLangAccess,method,public,newStringUnsafe([C)Ljava/lang/String;,false,0,false,NON_NULL,1
java.io.ByteArrayInputStream,method,public,read([BII)I,false,2,false,NON_NULL,5
java.nio.file.FileSystems,method,public,newFileSystem(Ljava/net/URI;Ljava/util/Map;)Ljava/nio/file/FileSystem;,false,0,false,UNKNOWN,2
java.sql.Connection,method,public,prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement;,false,1,false,NON_NULL,97
java.sql.ResultSet,method,public,updateNCharacterStream(Ljava/lang/String;Ljava/io/Reader;J)V,false,2,false,NON_NULL,19
javax.swing.JTextArea,method,public,setWrapStyleWord(Z)V,false,0,false,NON_NULL,154
java.util.stream.Collectors,method,public,summarizingLong(Ljava/util/function/ToLongFunction;)Ljava/util/stream/Collector;,false,0,false,UNKNOWN,2
java.nio.file.NoSuchFileException,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,0,false,UNKNOWN,2
java.sql.PreparedStatement,method,public,setUnicodeStream(ILjava/io/InputStream;I)V,false,1,false,UNKNOWN,31
javax.swing.AbstractButton,method,public,setVerticalTextPosition(I)V,false,0,false,NON_NULL,22
javax.xml.stream.XMLStreamWriter,method,public,writeDefaultNamespace(Ljava/lang/String;)V,false,0,false,UNKNOWN,2
